DATETIME,ADJUST_CAPACITY,DOWNTIME,CURRENT_WAIT_TIME,TIME_TO_PARADE_1,TIME_TO_PARADE_2,TIME_TO_NIGHT_SHOW,feels_like,humidity,wind_speed,rain_1h,clouds_all,year,month,day,hour,minute,second,day_of_week,is_weekend,ENTITY_DESCRIPTION_SHORT_Pirate Ship,ENTITY_DESCRIPTION_SHORT_Water Ride
2022-03-18 10:00:00,756.0,0,5,100000.0,100000.0,100000.0,3.46,81.0,5.86,0.4610112359550562,6.0,2022,3,18,10,0,0,4,0,False,False
2022-03-30 11:00:00,756.0,0,5,100000.0,100000.0,100000.0,9.3,97.0,1.57,0.7,99.0,2022,3,30,11,0,0,2,0,False,False
2022-07-25 20:00:00,247.0,0,20,-150.0,100000.0,180.0,25.02,49.0,5.09,0.1452,76.0,2022,7,25,20,0,0,0,0,False,True
2021-12-29 15:15:00,301.75,0,50,100000.0,100000.0,100000.0,14.23,99.0,6.300000000000001,0.19,100.0,2021,12,29,15,15,0,2,0,True,False
2022-06-25 12:45:00,756.0,0,15,285.0,100000.0,615.0,17.4875,85.75,1.4925,0.3257142857142857,100.0,2022,6,25,12,45,0,5,1,False,False
2022-02-11 16:15:00,247.0,0,25,100000.0,100000.0,100000.0,7.48,68.75,1.5725,0.1145394736842105,65.25,2022,2,11,16,15,0,4,0,False,True
2021-08-09 13:15:00,756.0,0,25,100000.0,100000.0,100000.0,19.355,69.0,4.3950000000000005,0.11,86.25,2021,8,9,13,15,0,0,0,False,False
2022-04-09 17:15:00,247.0,0,15,15.0,100000.0,345.0,8.035,71.0,3.835,0.1394767441860465,38.5,2022,4,9,17,15,0,5,1,False,True
2020-09-05 16:00:00,756.0,0,35,100000.0,100000.0,100000.0,19.17,57.0,3.36,0.3956756756756757,69.0,2020,9,5,16,0,0,5,1,False,False
2020-10-26 09:30:00,705.6,0,5,100000.0,100000.0,100000.0,6.235,90.0,5.369999999999999,0.2442105263157895,1.0,2020,10,26,9,30,0,0,0,False,False
2022-06-28 14:00:00,221.0,0,40,210.0,100000.0,540.0,24.66,45.0,1.68,0.3286764705882352,7.0,2022,6,28,14,0,0,1,0,True,False
2021-09-09 15:15:00,756.0,0,5,100000.0,100000.0,100000.0,25.6075,66.0,2.5025,0.638,76.0,2021,9,9,15,15,0,3,0,False,False
2019-06-13 14:45:00,247.0,0,30,165.0,100000.0,495.0,17.8475,67.0,6.2325,0.3813888888888889,42.75,2019,6,13,14,45,0,3,0,False,True
2019-12-22 12:45:00,247.0,0,30,255.0,-45.0,555.0,6.215,87.0,8.264999999999999,0.19,93.5,2019,12,22,12,45,0,6,1,False,True
2021-10-24 12:00:00,306.0,0,35,100000.0,100000.0,100000.0,7.42,88.0,2.99,0.306896551724138,0.0,2021,10,24,12,0,0,6,1,True,False
2019-08-31 15:30:00,756.0,0,55,120.0,100000.0,450.0,30.435,41.5,4.93,0.1113122171945701,36.0,2019,8,31,15,30,0,5,1,False,False
2021-08-05 16:00:00,756.0,0,30,100000.0,100000.0,100000.0,23.3,70.0,5.85,0.3085714285714285,78.0,2021,8,5,16,0,0,3,0,False,False
2018-11-27 15:30:00,247.0,0,15,90.0,-220.0,210.0,6.01,82.5,3.48,0.209,93.5,2018,11,27,15,30,0,1,0,False,True
2020-10-25 10:00:00,756.0,0,20,100000.0,100000.0,100000.0,10.75,95.0,5.25,1.71,100.0,2020,10,25,10,0,0,6,1,False,False
2019-09-24 14:30:00,224.5,0,15,240.0,100000.0,360.0,15.87,96.0,4.64,1.795,100.0,2019,9,24,14,30,0,1,0,False,True
2021-10-04 10:30:00,224.5,0,10,100000.0,100000.0,100000.0,11.59,94.5,4.495,1.477777777777778,36.0,2021,10,4,10,30,0,0,0,False,True
2021-07-01 17:45:00,280.5,0,15,100000.0,100000.0,100000.0,21.95,68.25,3.1025,0.129625,43.25,2021,7,1,17,45,0,3,0,True,False
2019-08-13 17:00:00,756.0,0,40,30.0,100000.0,360.0,17.61,53.0,4.01,0.129047619047619,73.0,2019,8,13,17,0,0,1,0,False,False
2020-10-07 16:00:00,756.0,0,10,100000.0,100000.0,100000.0,16.54,63.0,4.7,0.12,86.0,2020,10,7,16,0,0,2,0,False,False
2020-03-12 12:00:00,144.5,0,35,300.0,100000.0,450.0,9.57,83.0,3.83,0.2319999999999999,90.0,2020,3,12,12,0,0,3,0,True,False
2020-10-19 14:15:00,247.0,0,25,100000.0,100000.0,100000.0,12.8175,65.25,4.8075,0.2522093023255814,96.25,2020,10,19,14,15,0,0,0,False,True
2020-08-10 11:15:00,247.0,0,20,100000.0,100000.0,100000.0,29.5475,67.5,1.755,1.2869791666666668,60.0,2020,8,10,11,15,0,0,0,False,True
2021-09-29 10:30:00,224.5,0,10,100000.0,100000.0,100000.0,13.275,95.0,4.065,1.0,68.5,2021,9,29,10,30,0,2,0,False,True
2019-06-12 12:00:00,247.0,0,20,330.0,100000.0,660.0,14.08,64.0,3.01,0.1813333333333333,98.0,2019,6,12,12,0,0,2,0,False,True
2018-11-05 12:00:00,179.75,0,20,330.0,100000.0,420.0,16.05,68.0,3.91,0.149,22.0,2018,11,5,12,0,0,0,0,False,True
2020-07-16 15:45:00,756.0,0,15,100000.0,100000.0,100000.0,20.1725,72.5,3.6975,0.1997887323943662,100.0,2020,7,16,15,45,0,3,0,False,False
2021-12-22 17:00:00,301.75,0,20,100000.0,100000.0,100000.0,-3.57,93.0,2.35,0.9337184115523464,100.0,2021,12,22,17,0,0,2,0,True,False
2021-11-18 14:00:00,204.0,0,25,100000.0,100000.0,100000.0,10.35,93.0,1.39,0.2001744186046511,99.0,2021,11,18,14,0,0,3,0,True,False
2022-05-27 16:00:00,306.0,0,50,90.0,100000.0,420.0,19.67,74.0,3.3,0.17,71.0,2022,5,27,16,0,0,4,0,True,False
2021-12-02 12:45:00,756.0,0,25,100000.0,100000.0,100000.0,0.795,82.25,5.675,0.3325,48.0,2021,12,2,12,45,0,3,0,False,False
2022-06-08 18:45:00,181.133,4,40,-75.0,100000.0,255.0,19.7725,75.5,4.8575,0.2821428571428571,40.0,2022,6,8,18,45,0,2,0,False,True
2020-10-19 17:30:00,280.5,0,35,100000.0,100000.0,100000.0,12.68,63.5,4.42,0.2627906976744186,97.5,2020,10,19,17,30,0,0,0,True,False
2020-10-06 12:00:00,82.45,0,5,100000.0,100000.0,100000.0,13.54,89.0,6.89,0.172,85.0,2020,10,6,12,0,0,1,0,True,False
2019-02-25 14:00:00,756.0,0,40,180.0,100000.0,330.0,14.29,34.0,2.13,0.1564473684210526,0.0,2019,2,25,14,0,0,0,0,False,False
2019-11-14 11:15:00,224.5,0,25,345.0,45.0,465.0,2.2875,94.25,4.355,0.1077272727272727,100.0,2019,11,14,11,15,0,3,0,False,True
2022-04-25 13:15:00,247.0,0,35,255.0,100000.0,585.0,13.77,63.5,2.635,0.111747311827957,18.5,2022,4,25,13,15,0,0,0,False,True
2018-12-25 14:30:00,724.5,0,60,150.0,-160.0,450.0,5.755000000000001,66.5,1.47,0.1083055555555555,7.0,2018,12,25,14,30,0,1,0,False,False
2020-02-08 11:15:00,247.0,0,15,345.0,100000.0,525.0,8.055,82.0,4.3375,0.1627319587628865,96.75,2020,2,8,11,15,0,5,1,False,True
2019-08-07 17:15:00,756.0,0,25,15.0,100000.0,345.0,25.3475,56.0,4.625,0.2878488372093023,41.5,2019,8,7,17,15,0,2,0,False,False
2019-10-06 15:45:00,224.5,0,30,105.0,-195.0,315.0,16.355,69.25,6.2525,0.1075,81.25,2019,10,6,15,45,0,6,1,False,True
2021-09-30 15:45:00,756.0,0,5,100000.0,100000.0,100000.0,16.8875,61.25,3.68,1.0,81.5,2021,9,30,15,45,0,3,0,False,False
2019-05-08 16:30:00,756.0,0,25,60.0,100000.0,360.0,11.1,69.0,6.45,0.78,55.0,2019,5,8,16,30,0,2,0,False,False
2019-04-17 17:15:00,247.0,0,45,15.0,100000.0,285.0,17.05,50.25,3.6675,0.193463687150838,94.0,2019,4,17,17,15,0,2,0,False,True
2019-02-26 15:45:00,756.0,0,35,75.0,100000.0,225.0,17.2125,38.25,2.7075,0.1508004385964912,0.0,2019,2,26,15,45,0,1,0,False,False
2021-08-09 13:15:00,224.5,0,25,100000.0,100000.0,100000.0,19.355,69.0,4.3950000000000005,0.11,86.25,2021,8,9,13,15,0,0,0,False,True
2019-07-07 16:45:00,756.0,0,35,45.0,100000.0,375.0,24.53,47.75,4.18,0.2879411764705882,80.5,2019,7,7,16,45,0,6,1,False,False
2021-06-22 10:15:00,247.0,0,10,100000.0,100000.0,100000.0,17.4025,88.75,2.4925,0.288,100.0,2021,6,22,10,15,0,1,0,False,True
2018-10-25 16:45:00,202.0,0,35,45.0,-275.0,315.0,15.225,70.0,1.805,0.1286440677966101,5.75,2018,10,25,16,45,0,3,0,False,True
2022-03-05 12:15:00,306.0,0,15,100000.0,100000.0,100000.0,9.5925,56.0,1.08,0.5138876146788991,0.75,2022,3,5,12,15,0,5,1,True,False
2020-03-05 10:30:00,247.0,0,15,390.0,100000.0,540.0,6.75,96.0,3.31,1.525,100.0,2020,3,5,10,30,0,3,0,False,True
2019-03-14 15:30:00,247.0,0,25,90.0,100000.0,240.0,6.025,82.0,9.345,0.595,100.0,2019,3,14,15,30,0,3,0,False,True
2021-07-12 11:30:00,756.0,0,30,100000.0,100000.0,100000.0,17.71,95.5,1.49,2.18,100.0,2021,7,12,11,30,0,0,0,False,False
2020-09-13 17:15:00,756.0,0,30,100000.0,100000.0,100000.0,27.130000000000003,32.25,1.65,0.2389864864864864,0.0,2020,9,13,17,15,0,6,1,False,False
2022-06-01 15:00:00,756.0,0,40,150.0,100000.0,480.0,20.25,44.0,2.77,0.2520689655172414,66.0,2022,6,1,15,0,0,2,0,False,False
2020-01-07 16:00:00,756.0,0,15,30.0,100000.0,120.0,6.18,97.0,3.23,0.268141592920354,99.0,2020,1,7,16,0,0,1,0,False,False
2020-02-21 10:15:00,756.0,0,5,405.0,100000.0,585.0,2.2225,91.25,3.7125,0.884525,10.75,2020,2,21,10,15,0,4,0,False,False
2021-07-22 13:00:00,280.5,0,15,100000.0,100000.0,100000.0,26.2,52.0,3.88,0.5244897959183673,0.0,2021,7,22,13,0,0,3,0,True,False
2019-01-18 12:00:00,756.0,0,5,270.0,100000.0,390.0,1.51,86.0,1.89,0.1238974358974358,37.0,2019,1,18,12,0,0,4,0,False,False
2022-06-13 15:00:00,247.0,0,40,150.0,100000.0,480.0,21.53,52.0,2.38,0.21192,17.0,2022,6,13,15,0,0,0,0,False,True
2022-06-03 12:45:00,306.0,0,45,285.0,100000.0,615.0,20.8275,65.25,2.89,0.1968518518518518,97.0,2022,6,3,12,45,0,4,0,True,False
2021-12-16 17:00:00,247.0,0,25,100000.0,100000.0,100000.0,7.95,90.0,2.6,0.580216606498195,54.0,2021,12,16,17,0,0,3,0,False,True
2018-12-02 17:15:00,756.0,0,20,-15.0,-325.0,225.0,14.3025,93.25,5.91,0.3424999999999999,100.0,2018,12,2,17,15,0,6,1,False,False
2022-08-04 16:00:00,272.0,0,60,90.0,100000.0,420.0,30.93,52.0,3.24,0.6700000000000002,100.0,2022,8,4,16,0,0,3,0,True,False
2022-04-22 11:45:00,756.0,0,40,345.0,100000.0,675.0,15.0375,59.5,4.4375,0.1561057692307692,42.5,2022,4,22,11,45,0,4,0,False,False
2020-07-15 10:00:00,76.5,0,5,100000.0,100000.0,100000.0,17.02,87.0,2.21,0.13,100.0,2020,7,15,10,0,0,2,0,True,False
2019-05-08 09:30:00,247.0,0,5,480.0,100000.0,780.0,10.805,96.0,5.74,1.535,100.0,2019,5,8,9,30,0,2,0,False,True
2022-04-13 11:00:00,247.0,0,20,390.0,100000.0,720.0,12.38,98.0,1.55,0.51,94.0,2022,4,13,11,0,0,2,0,False,True
2022-07-25 13:45:00,306.0,0,40,225.0,100000.0,555.0,25.135,64.75,6.640000000000001,0.1252,98.25,2022,7,25,13,45,0,0,0,True,False
2020-09-10 13:15:00,247.0,0,5,100000.0,100000.0,100000.0,24.015,65.0,1.7925,0.3006081081081081,49.0,2020,9,10,13,15,0,3,0,False,True
2020-10-24 10:15:00,247.0,0,10,100000.0,100000.0,100000.0,13.1775,91.75,6.4675,0.2164655172413793,100.0,2020,10,24,10,15,0,5,1,False,True
2020-01-19 11:00:00,756.0,0,25,330.0,100000.0,480.0,-0.52,95.0,4.02,0.1716157205240174,27.0,2020,1,19,11,0,0,6,1,False,False
2022-02-26 13:30:00,306.0,0,25,100000.0,100000.0,100000.0,5.94,65.5,4.73,0.1521875,1.0,2022,2,26,13,30,0,5,1,True,False
2021-08-01 16:00:00,280.5,0,25,100000.0,100000.0,100000.0,22.57,61.0,3.32,0.1866666666666666,35.0,2021,8,1,16,0,0,6,1,True,False
2019-08-15 16:30:00,756.0,0,20,60.0,100000.0,390.0,22.41,57.5,6.33,0.1149999999999999,50.0,2019,8,15,16,30,0,3,0,False,False
2022-02-01 12:30:00,153.0,0,5,100000.0,100000.0,100000.0,2.595,98.0,5.445,0.2456666666666666,100.0,2022,2,1,12,30,0,1,0,True,False
2020-01-03 16:30:00,247.0,0,35,30.0,-270.0,330.0,9.79,84.5,4.755,0.1699999999999999,94.0,2020,1,3,16,30,0,4,0,False,True
2020-01-12 15:30:00,756.0,0,35,60.0,100000.0,210.0,5.57,88.5,5.4350000000000005,0.1013636363636363,100.0,2020,1,12,15,30,0,6,1,False,False
2022-07-28 14:00:00,247.0,0,30,210.0,100000.0,540.0,26.14,39.0,2.77,0.1106779661016949,39.0,2022,7,28,14,0,0,3,0,False,True
2020-08-18 10:45:00,136.0,0,30,100000.0,100000.0,100000.0,21.125,78.5,2.3775,0.4391071428571428,90.0,2020,8,18,10,45,0,1,0,True,False
2021-12-28 12:15:00,293.25,0,50,100000.0,100000.0,100000.0,10.8875,81.25,8.0825,0.375,83.5,2021,12,28,12,15,0,1,0,True,False
2021-08-17 14:45:00,247.0,0,25,100000.0,100000.0,100000.0,17.93,63.25,4.2125,0.2341666666666666,97.5,2021,8,17,14,45,0,1,0,False,True
2020-08-11 12:15:00,756.0,0,35,100000.0,100000.0,100000.0,34.9575,44.0,1.58,1.4710069444444445,79.5,2020,8,11,12,15,0,1,0,False,False
2022-07-26 13:15:00,756.0,0,30,255.0,100000.0,585.0,20.715,69.5,2.7125000000000004,0.1850423728813559,95.0,2022,7,26,13,15,0,1,0,False,False
2019-09-29 13:30:00,247.0,0,15,240.0,-60.0,450.0,16.415,86.5,7.855,0.3725,87.0,2019,9,29,13,30,0,6,1,False,True
2022-02-21 11:30:00,153.0,0,45,100000.0,100000.0,100000.0,4.01,76.5,9.595,0.595,65.5,2022,2,21,11,30,0,0,0,True,False
2022-04-17 19:30:00,247.0,0,25,-120.0,100000.0,210.0,17.65,41.0,2.645,0.1345192307692307,69.5,2022,4,17,19,30,0,6,1,False,True
2021-08-27 18:30:00,756.0,0,10,100000.0,100000.0,100000.0,19.48,53.0,4.04,0.1215217391304347,75.0,2021,8,27,18,30,0,4,0,False,False
2022-04-23 13:30:00,247.0,0,35,240.0,100000.0,570.0,17.68,59.5,3.845,1.929,99.0,2022,4,23,13,30,0,5,1,False,True
2022-02-08 11:45:00,153.0,0,35,100000.0,100000.0,100000.0,6.19,93.0,3.2750000000000004,0.2632911392405063,97.5,2022,2,8,11,45,0,1,0,True,False
2022-01-19 17:30:00,153.0,0,20,100000.0,100000.0,100000.0,2.4450000000000003,96.0,3.53,0.162,100.0,2022,1,19,17,30,0,2,0,True,False
2019-05-04 14:45:00,247.0,0,25,165.0,100000.0,435.0,3.4725,70.75,5.2775,0.205,97.75,2019,5,4,14,45,0,5,1,False,True
2021-10-25 10:00:00,302.4,9,5,100000.0,100000.0,100000.0,4.93,98.0,3.5,0.18,94.0,2021,10,25,10,0,0,0,0,False,False
2020-08-01 16:30:00,119.0,0,40,100000.0,100000.0,100000.0,28.045,55.5,3.685,1.639090909090909,83.5,2020,8,1,16,30,0,5,1,True,False
2021-12-06 11:45:00,153.0,0,40,100000.0,100000.0,100000.0,3.2425,98.0,2.89,0.14,88.0,2021,12,6,11,45,0,0,0,True,False
2019-03-22 11:30:00,756.0,0,35,360.0,100000.0,510.0,11.84,49.0,0.28,0.1385694444444444,0.0,2019,3,22,11,30,0,4,0,False,False
2018-10-24 14:00:00,255.0,0,35,210.0,-110.0,480.0,14.94,86.0,3.37,0.1319620253164556,100.0,2018,10,24,14,0,0,2,0,True,False
2019-10-04 11:30:00,756.0,0,20,345.0,45.0,510.0,14.435,76.5,6.595000000000001,0.4195,90.5,2019,10,4,11,30,0,4,0,False,False
2021-08-09 15:15:00,756.0,0,30,100000.0,100000.0,100000.0,20.93,62.5,5.58,0.1103571428571428,94.25,2021,8,9,15,15,0,0,0,False,False
2022-06-25 12:45:00,306.0,0,20,285.0,100000.0,615.0,17.4875,85.75,1.4925,0.3257142857142857,100.0,2022,6,25,12,45,0,5,1,True,False
2019-07-12 14:30:00,756.0,0,40,180.0,100000.0,510.0,25.035,49.5,4.32,0.3776056338028168,56.0,2019,7,12,14,30,0,4,0,False,False
2019-07-10 17:45:00,247.0,0,15,-15.0,100000.0,315.0,26.465,41.0,1.61,0.5701260504201681,89.75,2019,7,10,17,45,0,2,0,False,True
2020-07-25 12:15:00,247.0,0,40,100000.0,100000.0,100000.0,24.4375,59.75,5.485,0.2492241379310344,96.75,2020,7,25,12,15,0,5,1,False,True
2020-02-24 13:30:00,277.1,0,55,210.0,100000.0,390.0,11.005,91.0,8.365,0.3803500000000001,100.0,2020,2,24,13,30,0,0,0,True,False
2021-10-20 16:45:00,297.5,0,40,100000.0,100000.0,100000.0,18.7725,85.75,7.8275,1.4791666666666663,94.75,2021,10,20,16,45,0,2,0,True,False
2019-12-17 11:30:00,153.0,0,30,330.0,30.0,450.0,13.42,78.5,6.295,0.11,44.0,2019,12,17,11,30,0,1,0,True,False
2020-10-20 16:15:00,756.0,0,25,100000.0,100000.0,100000.0,13.6175,95.0,5.5575,0.6575,100.0,2020,10,20,16,15,0,1,0,False,False
2019-10-21 16:30:00,247.0,0,30,60.0,-240.0,330.0,13.51,73.5,3.49,0.7220454545454545,100.0,2019,10,21,16,30,0,0,0,False,True
2022-05-09 19:45:00,247.0,0,25,-135.0,100000.0,195.0,23.78,41.5,0.715,0.4348604060913705,95.25,2022,5,9,19,45,0,0,0,False,True
2021-09-13 10:45:00,630.0,0,5,100000.0,100000.0,100000.0,18.245,71.0,2.74,0.209390243902439,96.5,2021,9,13,10,45,0,0,0,False,False
2019-05-08 11:30:00,247.0,0,10,360.0,100000.0,660.0,11.53,88.0,5.869999999999999,1.11,100.0,2019,5,8,11,30,0,2,0,False,True
2022-01-28 15:00:00,247.0,0,20,100000.0,100000.0,100000.0,5.4,94.0,2.28,0.1107142857142857,100.0,2022,1,28,15,0,0,4,0,False,True
2019-08-17 14:30:00,247.0,0,35,180.0,100000.0,510.0,19.065,100.0,5.335,1.365,100.0,2019,8,17,14,30,0,5,1,False,True
2021-12-15 11:30:00,756.0,0,15,100000.0,100000.0,100000.0,7.395,98.0,0.505,0.507797833935018,74.5,2021,12,15,11,30,0,2,0,False,False
2019-04-13 12:30:00,756.0,0,40,300.0,100000.0,570.0,4.765000000000001,50.0,4.045,0.16,76.0,2019,4,13,12,30,0,5,1,False,False
2022-04-20 20:30:00,131.75,0,35,-180.0,100000.0,150.0,14.485,54.5,2.51,0.1485576923076923,98.5,2022,4,20,20,30,0,2,0,True,False
2022-04-18 18:00:00,756.0,0,10,-30.0,100000.0,300.0,18.23,44.0,1.67,0.1388461538461538,100.0,2022,4,18,18,0,0,0,0,False,False
2021-09-11 09:45:00,630.0,0,10,100000.0,100000.0,100000.0,16.177500000000002,84.5,3.1625,0.3289024390243902,57.75,2021,9,11,9,45,0,5,1,False,False
2022-04-26 14:15:00,756.0,0,45,195.0,100000.0,525.0,13.2975,66.75,3.2875,0.1466935483870967,99.25,2022,4,26,14,15,0,1,0,False,False
2022-05-29 12:30:00,306.0,0,35,300.0,100000.0,630.0,13.0,55.5,3.4,0.2006896551724138,85.5,2022,5,29,12,30,0,6,1,True,False
2022-07-06 19:15:00,247.0,0,30,-105.0,100000.0,225.0,25.2575,40.5,4.68,0.1245731707317073,1.0,2022,7,6,19,15,0,2,0,False,True
2019-12-22 15:30:00,756.0,0,30,90.0,-210.0,390.0,6.75,79.0,6.725,0.19,70.0,2019,12,22,15,30,0,6,1,False,False
2019-03-22 17:15:00,756.0,0,20,15.0,100000.0,165.0,16.240000000000002,37.5,1.605,0.1403263888888888,0.0,2019,3,22,17,15,0,4,0,False,False
2022-04-16 12:15:00,756.0,0,30,315.0,100000.0,645.0,15.1125,63.25,3.98,0.1285096153846154,0.0,2022,4,16,12,15,0,5,1,False,False
2019-03-22 20:00:00,378.0,0,0,-150.0,100000.0,0.0,10.99,40.0,2.46,0.1411666666666666,0.0,2019,3,22,20,0,0,4,0,False,False
2020-03-08 16:00:00,705.6,1,15,60.0,100000.0,240.0,6.57,93.0,7.42,0.47,96.0,2020,3,8,16,0,0,6,1,False,False
2020-08-19 17:00:00,756.0,0,20,100000.0,100000.0,100000.0,24.67,63.0,4.24,0.24,90.0,2020,8,19,17,0,0,2,0,False,False
2022-05-19 17:45:00,148.75,0,40,-15.0,100000.0,315.0,24.9975,60.0,1.465,0.6967105263157894,91.75,2022,5,19,17,45,0,3,0,True,False
2018-11-03 19:00:00,756.0,0,40,-90.0,-410.0,180.0,3.89,84.0,2.13,0.1442168674698795,51.0,2018,11,3,19,0,0,5,1,False,False
2019-03-16 16:00:00,247.0,0,60,60.0,100000.0,240.0,12.88,61.0,7.99,0.6783333333333333,4.0,2019,3,16,16,0,0,5,1,False,True
2020-10-25 14:30:00,247.0,0,15,100000.0,100000.0,100000.0,10.995,95.0,5.67,0.68,100.0,2020,10,25,14,30,0,6,1,False,True
2021-10-28 14:00:00,247.0,0,35,100000.0,100000.0,100000.0,15.72,74.0,4.41,0.788,0.0,2021,10,28,14,0,0,3,0,False,True
2019-07-02 19:00:00,756.0,0,25,-90.0,100000.0,240.0,23.61,42.0,4.85,0.2048717948717948,0.0,2019,7,2,19,0,0,1,0,False,False
2020-02-24 16:00:00,247.0,0,45,60.0,100000.0,240.0,11.56,85.0,8.1,0.3636,97.0,2020,2,24,16,0,0,0,0,False,True
2021-06-24 13:45:00,756.0,0,40,100000.0,100000.0,100000.0,17.1875,80.75,3.775,0.139095744680851,94.75,2021,6,24,13,45,0,3,0,False,False
2020-02-06 16:15:00,233.75,0,30,45.0,100000.0,165.0,7.4075,57.5,2.7875,0.2779896907216495,0.0,2020,2,6,16,15,0,3,0,True,False
2022-04-25 16:45:00,301.75,0,25,45.0,100000.0,375.0,15.6575,46.0,3.4525,0.1166397849462365,38.25,2022,4,25,16,45,0,0,0,True,False
2022-04-27 14:30:00,756.0,0,55,180.0,100000.0,510.0,16.68,58.0,5.630000000000001,0.1805913978494623,74.5,2022,4,27,14,30,0,2,0,False,False
2019-04-27 12:30:00,247.0,0,30,300.0,100000.0,570.0,10.565,46.0,7.335,0.528,25.5,2019,4,27,12,30,0,5,1,False,True
2022-06-11 10:30:00,247.0,0,35,420.0,100000.0,750.0,20.925,78.0,2.395,0.15732,41.0,2022,6,11,10,30,0,5,1,False,True
2022-05-18 10:00:00,247.0,0,25,450.0,100000.0,780.0,20.34,77.0,3.08,0.344054054054054,25.0,2022,5,18,10,0,0,2,0,False,True
2022-06-29 11:00:00,756.0,0,5,390.0,100000.0,720.0,22.38,53.0,2.9,0.4676470588235294,2.0,2022,6,29,11,0,0,2,0,False,False
2020-08-02 12:00:00,655.2,0,20,100000.0,100000.0,100000.0,20.69,55.0,3.56,0.93,85.0,2020,8,2,12,0,0,6,1,False,False
2019-11-30 10:00:00,131.733,7,15,420.0,120.0,720.0,0.15,99.0,4.17,0.161875,48.0,2019,11,30,10,0,0,5,1,False,True
2019-08-17 16:45:00,224.5,0,30,45.0,100000.0,375.0,19.655,100.0,5.1475,0.23375,100.0,2019,8,17,16,45,0,5,1,False,True
2022-01-16 10:45:00,756.0,0,15,100000.0,100000.0,100000.0,-3.2175,95.75,3.83,0.3840625,89.25,2022,1,16,10,45,0,6,1,False,False
2021-09-09 17:30:00,280.5,0,15,100000.0,100000.0,100000.0,25.48,70.0,2.84,1.685,86.5,2021,9,9,17,30,0,3,0,True,False
2019-07-19 12:30:00,247.0,0,20,300.0,100000.0,630.0,23.3,66.5,2.525,0.1295,95.0,2019,7,19,12,30,0,4,0,False,True
2021-07-02 18:00:00,280.5,0,15,100000.0,100000.0,100000.0,25.62,57.0,1.7,0.1375,93.0,2021,7,2,18,0,0,4,0,True,False
2022-01-15 17:15:00,301.75,0,40,100000.0,100000.0,100000.0,4.4475,87.25,0.8025,0.3642708333333333,84.75,2022,1,15,17,15,0,5,1,True,False
2022-07-01 17:15:00,293.533,0,30,15.0,100000.0,345.0,20.7975,51.75,2.845,0.1543292682926829,100.0,2022,7,1,17,15,0,4,0,True,False
2021-07-18 11:30:00,214.067,2,25,100000.0,100000.0,100000.0,24.455,61.0,4.49,0.290688775510204,0.0,2021,7,18,11,30,0,6,1,False,True
2018-10-07 14:15:00,148.75,0,15,195.0,-125.0,405.0,12.2675,85.5,3.315,0.2034593023255813,100.0,2018,10,7,14,15,0,6,1,True,False
2020-10-11 17:15:00,280.5,0,20,100000.0,100000.0,100000.0,11.614999999999998,70.75,4.477499999999999,0.12025,45.5,2020,10,11,17,15,0,6,1,True,False
2021-09-11 13:15:00,756.0,0,25,100000.0,100000.0,100000.0,20.37,65.0,3.6075,0.3203658536585366,100.0,2021,9,11,13,15,0,5,1,False,False
2019-07-09 10:15:00,247.0,0,5,435.0,100000.0,765.0,16.612499999999997,58.25,4.3950000000000005,0.4483613445378152,49.75,2019,7,9,10,15,0,1,0,False,True
2020-07-18 13:15:00,247.0,0,15,100000.0,100000.0,100000.0,25.3425,55.5,1.9425,0.1784272300469483,34.5,2020,7,18,13,15,0,5,1,False,True
2019-12-15 17:15:00,276.25,0,35,-15.0,-315.0,225.0,7.1925,87.5,3.33,0.2329166666666666,83.5,2019,12,15,17,15,0,6,1,True,False
2020-10-16 15:15:00,756.0,0,5,100000.0,100000.0,100000.0,11.8175,69.25,3.7525,0.1762272727272727,100.0,2020,10,16,15,15,0,4,0,False,False
2022-05-06 10:30:00,148.75,0,35,420.0,100000.0,750.0,15.05,76.0,3.015,0.2258333333333333,2.0,2022,5,6,10,30,0,4,0,True,False
2019-05-18 13:45:00,247.0,0,25,225.0,100000.0,555.0,16.4425,73.75,1.215,0.100030487804878,86.5,2019,5,18,13,45,0,5,1,False,True
2021-08-24 10:00:00,630.0,0,5,100000.0,100000.0,100000.0,17.76,78.0,4.94,0.13,69.0,2021,8,24,10,0,0,1,0,False,False
2021-12-26 17:00:00,293.25,0,40,100000.0,100000.0,100000.0,9.02,98.0,2.09,0.2,58.0,2021,12,26,17,0,0,6,1,True,False
2022-07-21 09:15:00,25.5,0,5,495.0,100000.0,825.0,19.25,94.0,3.6325,0.7497619047619049,68.0,2022,7,21,9,15,0,3,0,True,False
2022-07-06 11:45:00,247.0,0,45,345.0,100000.0,675.0,21.515,53.5,2.1575,0.1264024390243902,78.75,2022,7,6,11,45,0,2,0,False,True
2018-11-03 19:00:00,202.0,0,40,-90.0,-410.0,180.0,3.89,84.0,2.13,0.1442168674698795,51.0,2018,11,3,19,0,0,5,1,False,True
2019-08-04 09:30:00,201.6,0,5,480.0,100000.0,810.0,20.845,68.5,1.3450000000000002,0.5936813186813187,38.5,2019,8,4,9,30,0,6,1,False,False
2021-11-24 12:15:00,756.0,0,5,100000.0,100000.0,100000.0,1.4975,95.0,3.27,0.1697173913043478,15.25,2021,11,24,12,15,0,2,0,False,False
